Neuron_1,Neuron_2,Neuron_3,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.34,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
0.00,0.00,0.33,
